crop,year,season,state,area,production,fertilizer,pesticide,yield,temperature,rainfall,humidity,N,P,K,pH,N_crop,P_crop,K_crop,temperature_crop,humidity_crop,pH_crop,rainfall_crop,NPK_sum,fertilizer_per_area,pesticide_per_area,yield_per_area
46,2012,1,16,4855.0,3941,732134.0,1505.05,0.793333333,20.18,1379.58,76.1,58,17,37,5.9,,,,,,,,112,150.8,0.31,0.811740473738414
53,2012,1,16,1450.0,1584,218660.0,449.5,1.09,20.18,1379.58,76.1,58,17,37,5.9,,,,,,,,112,150.8,0.31,1.0924137931034483
54,2012,2,16,2400.0,6000,361920.0,744.0,2.5,20.18,1379.58,76.1,58,17,37,5.9,,,,,,,,112,150.8,0.31,2.5
1,2012,1,18,205.0,200,30914.0,63.55,1.15,22.85,1767.63,76.93,54,15,34,5.7,,,,,,,,103,150.8,0.31,0.975609756097561
11,2012,1,18,7.0,6,1055.6,2.17,0.79,22.85,1767.63,76.93,54,15,34,5.7,,,,,,,,103,150.79999999999998,0.31,0.8571428571428571
12,2012,1,18,938.0,906,141450.4,290.78,0.8,22.85,1767.63,76.93,54,15,34,5.7,,,,,,,,103,150.79999999999998,0.31,0.9658848614072495
12,2012,2,18,130.0,149,19604.0,40.3,1.11,22.85,1767.63,76.93,54,15,34,5.7,,,,,,,,103,150.8,0.31,1.146153846153846
24,2012,1,18,5995.2,7769,904076.16,1858.512,1.375,22.85,1767.63,76.93,54,15,34,5.7,77.76,48.44,19.79,22.3892039102,65.0922494467,6.2451897224,84.766987663,103,150.8,0.31,1.2958700293568188
24,2012,2,18,180.0,295,27144.0,55.8,2.025,22.85,1767.63,76.93,54,15,34,5.7,77.76,48.44,19.79,22.3892039102,65.0922494467,6.2451897224,84.766987663,103,150.8,0.31,1.6388888888888888
32,2012,2,18,936.0,1199,141148.8,290.16,1.23375,22.85,1767.63,76.93,54,15,34,5.7,,,,,,,,103,150.79999999999998,0.31000000000000005,1.2809829059829059
34,2012,1,18,891.0,833,134362.8,276.21,1.0225,22.85,1767.63,76.93,54,15,34,5.7,,,,,,,,103,150.79999999999998,0.31,0.9349046015712682
40,2012,2,18,290.0,201,43732.0,89.9,0.67,22.85,1767.63,76.93,54,15,34,5.7,,,,,,,,103,150.8,0.31,0.6931034482758621
41,2012,1,18,14330.0,29983,2160964.0,4442.3,2.2925,22.85,1767.63,76.93,54,15,34,5.7,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594,103,150.8,0.31,2.092323796231682
41,2012,2,18,306.0,589,46144.8,94.86,2.3525,22.85,1767.63,76.93,54,15,34,5.7,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594,103,150.8,0.31,1.9248366013071896
44,2012,1,18,697.0,507,105107.6,216.07,0.625,22.85,1767.63,76.93,54,15,34,5.7,,,,,,,,103,150.8,0.31,0.727403156384505
46,2012,1,18,1076.0,1517,162260.8,333.56,1.32625,22.85,1767.63,76.93,54,15,34,5.7,,,,,,,,103,150.79999999999998,0.31,1.4098513011152416
51,2012,4,18,70.0,58,10556.0,21.7,0.715,22.85,1767.63,76.93,54,15,34,5.7,,,,,,,,103,150.8,0.31,0.8285714285714286
1,2012,1,19,2880.0,2590,434304.0,892.8,0.896363636,17.95,1329.04,76.09,56,16,36,5.8,,,,,,,,108,150.8,0.31,0.8993055555555556
2,2012,1,19,680.0,690,102544.0,210.8,0.989090909,17.95,1329.04,76.09,56,16,36,5.8,,,,,,,,108,150.8,0.31,1.0147058823529411
4,2012,2,19,500.0,500,75400.0,155.0,0.981818182,17.95,1329.04,76.09,56,16,36,5.8,,,,,,,,108,150.8,0.31,1.0
8,2012,1,19,300.0,200,45240.0,93.0,0.621111111,17.95,1329.04,76.09,56,16,36,5.8,,,,,,,,108,150.8,0.31,0.6666666666666666
16,2012,2,19,760.0,640,114608.0,235.6,0.823636364,17.95,1329.04,76.09,56,16,36,5.8,,,,,,,,108,150.8,0.31,0.8421052631578947
17,2012,1,19,810.0,820,122148.0,251.1,0.969090909,17.95,1329.04,76.09,56,16,36,5.8,,,,,,,,108,150.8,0.31,1.0123456790123457
19,2012,1,19,420.0,440,63336.0,130.2,1.040909091,17.95,1329.04,76.09,56,16,36,5.8,,,,,,,,108,150.8,0.31,1.0476190476190477
20,2012,1,19,180.0,170,27144.0,55.8,0.934,17.95,1329.04,76.09,56,16,36,5.8,,,,,,,,108,150.8,0.31,0.9444444444444444
21,2012,1,19,3010.0,5730,453908.0,933.1,1.902,17.95,1329.04,76.09,56,16,36,5.8,78.4,46.86,39.99,24.9583758265,79.6398642063,6.7327775681699995,174.792797536,108,150.8,0.31,1.9036544850498338
23,2012,2,19,5740.0,4630,865592.0,1779.4,0.808181818,17.95,1329.04,76.09,56,16,36,5.8,,,,,,,,108,150.8,0.31,0.8066202090592335
24,2012,2,19,5140.0,10070,775112.0,1593.4,1.96,17.95,1329.04,76.09,56,16,36,5.8,77.76,48.44,19.79,22.3892039102,65.0922494467,6.2451897224,84.766987663,108,150.8,0.31,1.9591439688715953
25,2012,2,19,2050.0,1670,309140.0,635.5,0.813333333,17.95,1329.04,76.09,56,16,36,5.8,,,,,,,,108,150.8,0.31,0.8146341463414634
26,2012,1,19,1810.0,2000,272948.0,561.1,1.103636364,17.95,1329.04,76.09,56,16,36,5.8,,,,,,,,108,150.8,0.31,1.1049723756906078
37,2012,1,19,2270.0,2980,342316.0,703.7,1.311,17.95,1329.04,76.09,56,16,36,5.8,,,,,,,,108,150.8,0.31,1.3127753303964758
37,2012,2,19,7020.0,7340,1058616.0,2176.2,1.044545455,17.95,1329.04,76.09,56,16,36,5.8,,,,,,,,108,150.8,0.31,1.0455840455840455
39,2012,1,19,310.0,290,46748.0,96.1,0.962857143,17.95,1329.04,76.09,56,16,36,5.8,,,,,,,,108,150.8,0.31,0.9354838709677419
41,2012,2,19,3550.0,8950,535340.0,1100.5,2.52,17.95,1329.04,76.09,56,16,36,5.8,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594,108,150.8,0.31,2.5211267605633805
44,2012,1,19,3540.0,2130,533832.0,1097.4,0.605454545,17.95,1329.04,76.09,56,16,36,5.8,,,,,,,,108,150.8,0.31000000000000005,0.6016949152542372
45,2012,1,19,8580.0,9610,1293864.0,2659.8,1.116666667,17.95,1329.04,76.09,56,16,36,5.8,,,,,,,,108,150.8,0.31,1.1200466200466201
48,2012,1,19,260.0,210,39208.0,80.6,0.751666667,17.95,1329.04,76.09,56,16,36,5.8,,,,,,,,108,150.8,0.31,0.8076923076923077
48,2012,2,19,2020.0,1230,304616.0,626.2,0.612,17.95,1329.04,76.09,56,16,36,5.8,,,,,,,,108,150.8,0.31,0.6089108910891089
53,2012,1,19,310.0,310,46748.0,96.1,1.0,17.95,1329.04,76.09,56,16,36,5.8,,,,,,,,108,150.8,0.31,1.0
53,2012,2,19,730.0,580,110084.0,226.3,0.789,17.95,1329.04,76.09,56,16,36,5.8,,,,,,,,108,150.8,0.31,0.7945205479452054
54,2012,2,19,3270.0,5890,493116.0,1013.7,1.797777778,17.95,1329.04,76.09,56,16,36,5.8,,,,,,,,108,150.8,0.31,1.801223241590214
1,2012,1,22,2400.0,2900,361920.0,744.0,1.583636364,24.1,851.78,44.99,150,50,40,8.0,,,,,,,,240,150.8,0.31,1.2083333333333333
2,2012,1,22,3000.0,3000,452400.0,930.0,1.0,24.1,851.78,44.99,150,50,40,8.0,,,,,,,,240,150.8,0.31,1.0
4,2012,2,22,13000.0,47000,1960400.0,4030.0,3.5,24.1,851.78,44.99,150,50,40,8.0,,,,,,,,240,150.8,0.31,3.6153846153846154
16,2012,2,22,2400.0,3100,361920.0,744.0,1.132727273,24.1,851.78,44.99,150,50,40,8.0,,,,,,,,240,150.8,0.31,1.2916666666666667
17,2012,1,22,1600.0,2900,241280.0,496.0,1.81,24.1,851.78,44.99,150,50,40,8.0,,,,,,,,240,150.8,0.31,1.8125
25,2012,2,22,900.0,700,135720.0,279.0,0.857142857,24.1,851.78,44.99,150,50,40,8.0,,,,,,,,240,150.8,0.31,0.7777777777777778
27,2012,1,22,4800.0,4200,723840.0,1488.0,0.894545455,24.1,851.78,44.99,150,50,40,8.0,,,,,,,,240,150.8,0.31,0.875
37,2012,2,22,900.0,1200,135720.0,279.0,1.25,24.1,851.78,44.99,150,50,40,8.0,,,,,,,,240,150.8,0.31,1.3333333333333333
44,2012,1,22,5400.0,1900,814320.0,1674.0,0.325555556,24.1,851.78,44.99,150,50,40,8.0,,,,,,,,240,150.8,0.31,0.35185185185185186
48,2012,2,22,12600.0,23700,1900080.0,3906.0,1.929,24.1,851.78,44.99,150,50,40,8.0,,,,,,,,240,150.8,0.31,1.880952380952381
53,2012,1,22,2500.0,1200,377000.0,775.0,0.486666667,24.1,851.78,44.99,150,50,40,8.0,,,,,,,,240,150.8,0.31,0.48
8,2012,1,24,12174.0,1750,1835839.2,3773.94,0.153333333,27.97,1004.69,71.44,80,38,30,6.6,,,,,,,,148,150.79999999999998,0.31,0.14374897322161984
16,2012,2,24,7036.0,4531,1061028.8,2181.16,0.48,27.97,1004.69,71.44,80,38,30,6.6,,,,,,,,148,150.8,0.31,0.6439738487777146
48,2012,1,24,10782.0,11374,1625925.6,3342.42,1.1364,27.97,1004.69,71.44,80,38,30,6.6,,,,,,,,148,150.8,0.31,1.0549063253570765
1,2012,1,26,1498.0,1124,225898.4,464.38,0.75,25.04,1717.8,74.19,62,20,35,5.9,,,,,,,,117,150.79999999999998,0.31,0.7503337783711616
11,2012,1,26,922.0,1341,139037.6,285.82,1.3525,25.04,1717.8,74.19,62,20,35,5.9,,,,,,,,117,150.8,0.31,1.4544468546637743
16,2012,2,26,164.0,127,24731.2,50.84,0.79,25.04,1717.8,74.19,62,20,35,5.9,,,,,,,,117,150.8,0.31,0.774390243902439
17,2012,1,26,232.0,252,34985.6,71.92,1.13125,25.04,1717.8,74.19,62,20,35,5.9,,,,,,,,117,150.79999999999998,0.31,1.0862068965517242
17,2012,2,26,365.0,480,55042.0,113.15,1.341428571,25.04,1717.8,74.19,62,20,35,5.9,,,,,,,,117,150.8,0.31,1.3150684931506849
24,2012,1,26,3948.0,5177,595358.4,1223.88,1.3175,25.04,1717.8,74.19,62,20,35,5.9,77.76,48.44,19.79,22.3892039102,65.0922494467,6.2451897224,84.766987663,117,150.8,0.31000000000000005,1.3112968591691996
25,2012,2,26,475.0,324,71630.0,147.25,0.725,25.04,1717.8,74.19,62,20,35,5.9,,,,,,,,117,150.8,0.31,0.6821052631578948
27,2012,1,26,386.0,207,58208.8,119.66,0.535,25.04,1717.8,74.19,62,20,35,5.9,,,,,,,,117,150.8,0.31,0.5362694300518135
27,2012,2,26,281.0,163,42374.8,87.11,0.59625,25.04,1717.8,74.19,62,20,35,5.9,,,,,,,,117,150.8,0.31,0.5800711743772242
32,2012,2,26,1331.0,1107,200714.8,412.61,0.815,25.04,1717.8,74.19,62,20,35,5.9,,,,,,,,117,150.79999999999998,0.31,0.8317054845980466
34,2012,1,26,1928.0,1265,290742.4,597.68,0.65625,25.04,1717.8,74.19,62,20,35,5.9,,,,,,,,117,150.8,0.31,0.6561203319502075
37,2012,2,26,995.0,758,150046.0,308.45,0.75625,25.04,1717.8,74.19,62,20,35,5.9,,,,,,,,117,150.8,0.31,0.7618090452261307
40,2012,2,26,2132.0,1701,321505.6,660.92,0.79125,25.04,1717.8,74.19,62,20,35,5.9,,,,,,,,117,150.79999999999998,0.31,0.7978424015009381
44,2012,1,26,2085.0,1188,314418.0,646.35,0.55375,25.04,1717.8,74.19,62,20,35,5.9,,,,,,,,117,150.8,0.31,0.5697841726618705
53,2012,1,26,827.0,512,124711.6,256.37,0.575,25.04,1717.8,74.19,62,20,35,5.9,,,,,,,,117,150.8,0.31,0.619105199516324
53,2012,2,26,554.0,371,83543.2,171.74,0.64,25.04,1717.8,74.19,62,20,35,5.9,,,,,,,,117,150.79999999999998,0.31,0.6696750902527075
54,2012,2,26,334.0,827,50367.2,103.54,2.43625,25.04,1717.8,74.19,62,20,35,5.9,,,,,,,,117,150.79999999999998,0.31,2.4760479041916166
10,2012,2,27,6675.0,3613,1006590.0,2069.25,0.55557377,25.28,1108.06,53.41,120,45,35,7.6,,,,,,,,200,150.8,0.31,0.5412734082397004
11,2012,1,27,5074.0,1184,765159.2,1572.94,0.218333333,25.28,1108.06,53.41,120,45,35,7.6,,,,,,,,200,150.79999999999998,0.31,0.23334647221127316
13,2012,1,27,13883.0,11154,2093556.4,4303.73,0.810454545,25.28,1108.06,53.41,120,45,35,7.6,,,,,,,,200,150.79999999999998,0.30999999999999994,0.8034286537491897
15,2012,1,27,822.0,4023,123957.6,254.82,4.8875,25.28,1108.06,53.41,120,45,35,7.6,,,,,,,,200,150.8,0.31,4.894160583941606
18,2012,1,27,2438.0,1985,367650.4,755.78,0.815757576,25.28,1108.06,53.41,120,45,35,7.6,,,,,,,,200,150.8,0.31,0.8141919606234619
24,2012,2,27,7261.0,22734,1094958.8,2250.91,3.108695652,25.28,1108.06,53.41,120,45,35,7.6,77.76,48.44,19.79,22.3892039102,65.0922494467,6.2451897224,84.766987663,200,150.8,0.31,3.130973695083322
43,2012,1,27,2528.0,933,381222.4,783.68,0.351333333,25.28,1108.06,53.41,120,45,35,7.6,,,,,,,,200,150.8,0.31,0.36906645569620256
45,2012,1,27,8725.0,8529,1315730.0,2704.75,1.018095238,25.28,1108.06,53.41,120,45,35,7.6,,,,,,,,200,150.8,0.31,0.9775358166189112
45,2012,3,27,53.0,74,7992.4,16.43,1.3875,25.28,1108.06,53.41,120,45,35,7.6,,,,,,,,200,150.79999999999998,0.31,1.3962264150943395
46,2012,1,27,13679.0,19342,2062793.2,4240.49,1.415714286,25.28,1108.06,53.41,120,45,35,7.6,,,,,,,,200,150.79999999999998,0.31,1.4139922508955334
48,2012,3,27,2721.0,2125,410326.8,843.51,0.809117647,25.28,1108.06,53.41,120,45,35,7.6,,,,,,,,200,150.79999999999998,0.31,0.780962881293642
51,2012,3,27,438.0,1406,66050.4,135.78,3.173333333,25.28,1108.06,53.41,120,45,35,7.6,,,,,,,,200,150.79999999999998,0.31,3.2100456621004567
52,2012,2,27,1755.0,4968,264654.0,544.05,2.86804878,25.28,1108.06,53.41,120,45,35,7.6,,,,,,,,200,150.8,0.31,2.830769230769231
1,2012,1,28,2531.0,1966,381674.8,784.61,0.72,17.79,1287.03,55.67,80,24,38,6.4,,,,,,,,142,150.79999999999998,0.31,0.7767680758593442
2,2012,1,28,1.0,1,150.8,0.31,1.0,17.79,1287.03,55.67,80,24,38,6.4,,,,,,,,142,150.8,0.31,1.0
16,2012,2,28,599.0,506,90329.2,185.69,0.667272727,17.79,1287.03,55.67,80,24,38,6.4,,,,,,,,142,150.79999999999998,0.31,0.8447412353923205
17,2012,1,28,1067.0,1235,160903.6,330.77,1.106666667,17.79,1287.03,55.67,80,24,38,6.4,,,,,,,,142,150.8,0.31,1.1574507966260543
19,2012,1,28,10867.0,8700,1638743.6,3368.77,0.803636364,17.79,1287.03,55.67,80,24,38,6.4,,,,,,,,142,150.8,0.31,0.8005889389896016
24,2012,3,28,51.0,102,7690.8,15.81,1.453333333,17.79,1287.03,55.67,80,24,38,6.4,77.76,48.44,19.79,22.3892039102,65.0922494467,6.2451897224,84.766987663,142,150.8,0.31,2.0
25,2012,2,28,11075.0,9039,1670110.0,3433.25,0.713076923,17.79,1287.03,55.67,80,24,38,6.4,,,,,,,,142,150.8,0.31,0.8161625282167043
27,2012,3,28,12.0,9,1809.6,3.72,0.725,17.79,1287.03,55.67,80,24,38,6.4,,,,,,,,142,150.79999999999998,0.31,0.75
28,2012,1,28,20.0,8,3016.0,6.2,0.37,17.79,1287.03,55.67,80,24,38,6.4,,,,,,,,142,150.8,0.31,0.4
32,2012,2,28,3.0,1,452.4,0.93,0.25,17.79,1287.03,55.67,80,24,38,6.4,,,,,,,,142,150.79999999999998,0.31,0.3333333333333333
33,2012,2,28,631.0,432,95154.8,195.61,0.807142857,17.79,1287.03,55.67,80,24,38,6.4,,,,,,,,142,150.8,0.31,0.6846275752773375
34,2012,1,28,11212.0,9750,1690769.6,3475.72,0.834545455,17.79,1287.03,55.67,80,24,38,6.4,,,,,,,,142,150.8,0.31,0.8696039957188726
37,2012,2,28,6117.0,6017,922443.6,1896.27,0.768461538,17.79,1287.03,55.67,80,24,38,6.4,,,,,,,,142,150.79999999999998,0.31,0.9836521170508419
40,2012,2,28,13238.0,12093,1996290.4,4103.78,0.65,17.79,1287.03,55.67,80,24,38,6.4,,,,,,,,142,150.79999999999998,0.31,0.9135065719897265
41,2012,3,28,14200.0,45552,2141360.0,4402.0,3.21,17.79,1287.03,55.67,80,24,38,6.4,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594,142,150.8,0.31,3.207887323943662
44,2012,1,28,1778.0,486,268122.4,551.18,0.281666667,17.79,1287.03,55.67,80,24,38,6.4,,,,,,,,142,150.8,0.31,0.27334083239595053
46,2012,1,28,9067.0,19415,1367303.6,2810.77,1.275,17.79,1287.03,55.67,80,24,38,6.4,,,,,,,,142,150.8,0.31,2.141281570530495
48,2012,1,28,3.0,3,452.4,0.93,1.0,17.79,1287.03,55.67,80,24,38,6.4,,,,,,,,142,150.79999999999998,0.31,1.0
53,2012,1,28,11770.0,9211,1774916.0,3648.7,0.751538462,17.79,1287.03,55.67,80,24,38,6.4,,,,,,,,142,150.8,0.31,0.7825828377230246
53,2012,3,28,114.0,58,17191.2,35.34,0.6275,17.79,1287.03,55.67,80,24,38,6.4,,,,,,,,142,150.8,0.31000000000000005,0.5087719298245614
35,2012,1,28,43.0,26,6484.4,13.33,0.746666667,17.79,1287.03,55.67,80,24,38,6.4,,,,,,,,142,150.79999999999998,0.31,0.6046511627906976
35,2012,2,28,751.0,357,113250.8,232.81,0.561666667,17.79,1287.03,55.67,80,24,38,6.4,,,,,,,,142,150.8,0.31,0.47536617842876167
25,2012,2,11,10104.0,9830,1523683.2,3132.24,0.975333333,23.11,1362.87,61.41,68,22,30,6.1,,,,,,,,120,150.79999999999998,0.31,0.9728820269200317
1,2012,2,29,1434.0,2052,216247.2,444.54,1.427272727,25.62,1211.46,72.38,85,40,45,6.2,,,,,,,,170,150.8,0.31,1.4309623430962344
2,2012,1,29,60.0,25,9048.0,18.6,0.805,25.62,1211.46,72.38,85,40,45,6.2,,,,,,,,170,150.8,0.31,0.4166666666666667
4,2012,2,29,2387.0,3536,359959.6,739.97,1.47125,25.62,1211.46,72.38,85,40,45,6.2,,,,,,,,170,150.79999999999998,0.31,1.4813573523250942
8,2012,1,29,72.0,43,10857.6,22.32,0.6,25.62,1211.46,72.38,85,40,45,6.2,,,,,,,,170,150.8,0.31,0.5972222222222222
11,2012,1,29,418.0,1556,63034.4,129.58,2.82,25.62,1211.46,72.38,85,40,45,6.2,,,,,,,,170,150.8,0.31000000000000005,3.722488038277512
17,2012,0,29,1895.0,1719,285766.0,587.45,1.03,25.62,1211.46,72.38,85,40,45,6.2,,,,,,,,170,150.8,0.31,0.9071240105540898
17,2012,2,29,12483.0,23222,1882436.4,3869.73,1.7,25.62,1211.46,72.38,85,40,45,6.2,,,,,,,,170,150.79999999999998,0.31,1.8602899943923736
19,2012,1,29,1933.0,957,291496.4,599.23,0.518,25.62,1211.46,72.38,85,40,45,6.2,,,,,,,,170,150.8,0.31,0.4950853595447491
20,2012,0,29,26.0,10,3920.8,8.06,0.38,25.62,1211.46,72.38,85,40,45,6.2,,,,,,,,170,150.8,0.31,0.38461538461538464
23,2012,2,29,3841.0,1344,579222.8,1190.71,0.357142857,25.62,1211.46,72.38,85,40,45,6.2,,,,,,,,170,150.8,0.31,0.34990887789638114
27,2012,1,29,1244.0,955,187595.2,385.64,0.68875,25.62,1211.46,72.38,85,40,45,6.2,,,,,,,,170,150.8,0.31,0.7676848874598071
27,2012,2,29,1941.0,1513,292702.8,601.71,0.701818182,25.62,1211.46,72.38,85,40,45,6.2,,,,,,,,170,150.79999999999998,0.31,0.779495105615662
29,2012,1,29,3272.0,2259,493417.6,1014.32,0.56,25.62,1211.46,72.38,85,40,45,6.2,,,,,,,,170,150.79999999999998,0.31,0.690403422982885
32,2012,2,29,223.0,97,33628.4,69.13,0.443333333,25.62,1211.46,72.38,85,40,45,6.2,,,,,,,,170,150.8,0.31,0.4349775784753363
34,2012,1,29,434.0,184,65447.2,134.54,0.445,25.62,1211.46,72.38,85,40,45,6.2,,,,,,,,170,150.79999999999998,0.31,0.423963133640553
37,2012,2,29,12381.0,13966,1867054.8,3838.11,1.005384615,25.62,1211.46,72.38,85,40,45,6.2,,,,,,,,170,150.8,0.31,1.1280187383894678
39,2012,0,29,10095.0,11064,1522326.0,3129.45,0.706,25.62,1211.46,72.38,85,40,45,6.2,,,,,,,,170,150.8,0.31,1.0959881129271918
42,2012,2,29,487.0,425,73439.6,150.97,0.841666667,25.62,1211.46,72.38,85,40,45,6.2,,,,,,,,170,150.8,0.31,0.8726899383983573
43,2012,1,29,763.0,3278,115060.4,236.53,4.43125,25.62,1211.46,72.38,85,40,45,6.2,,,,,,,,170,150.79999999999998,0.31,4.296199213630406
44,2012,0,29,1172.0,716,176737.6,363.32,0.596,25.62,1211.46,72.38,85,40,45,6.2,,,,,,,,170,150.8,0.31,0.6109215017064846
44,2012,5,29,1030.0,723,155324.0,319.3,0.68125,25.62,1211.46,72.38,85,40,45,6.2,,,,,,,,170,150.8,0.31,0.7019417475728156
45,2012,0,29,1057.0,763,159395.6,327.67,0.656666667,25.62,1211.46,72.38,85,40,45,6.2,,,,,,,,170,150.8,0.31,0.7218543046357616
45,2012,2,29,525.0,713,79170.0,162.75,0.96,25.62,1211.46,72.38,85,40,45,6.2,,,,,,,,170,150.8,0.31,1.358095238095238
46,2012,1,29,543.0,439,81884.4,168.33,0.7,25.62,1211.46,72.38,85,40,45,6.2,,,,,,,,170,150.79999999999998,0.31,0.8084714548802947
48,2012,1,29,7345.0,9591,1107626.0,2276.95,1.31,25.62,1211.46,72.38,85,40,45,6.2,,,,,,,,170,150.8,0.31,1.305786249149081
51,2012,4,29,12442.0,22051,1876253.6,3857.02,1.1925,25.62,1211.46,72.38,85,40,45,6.2,,,,,,,,170,150.8,0.31,1.7723034881851791
53,2012,2,29,9251.0,7898,1395050.8,2867.81,0.751111111,25.62,1211.46,72.38,85,40,45,6.2,,,,,,,,170,150.8,0.31,0.8537455410225921
2,2013,1,3,2638.0,3001,381164.62,712.26,1.136666667,25.46,941.26,58.35,85,30,25,7.2,,,,,,,,140,144.49,0.27,1.1376042456406368
4,2013,2,3,10194.0,14254,1472931.06,2752.38,1.392857143,25.46,941.26,58.35,85,30,25,7.2,,,,,,,,140,144.49,0.27,1.3982734942122816
8,2013,1,3,158.0,151,22829.42,42.66,0.974,25.46,941.26,58.35,85,30,25,7.2,,,,,,,,140,144.48999999999998,0.26999999999999996,0.9556962025316456
17,2013,1,3,892.0,913,128885.08,240.84,1.01,25.46,941.26,58.35,85,30,25,7.2,,,,,,,,140,144.49,0.27,1.0235426008968609
19,2013,1,3,8221.0,7828,1187852.29,2219.67,0.957142857,25.46,941.26,58.35,85,30,25,7.2,,,,,,,,140,144.49,0.27,0.9521955966427442
20,2013,1,3,1233.0,1313,178156.17,332.91,1.068888889,25.46,941.26,58.35,85,30,25,7.2,,,,,,,,140,144.49,0.27,1.064882400648824
23,2013,2,3,18674.0,15874,2698206.26,5041.98,0.854705882,25.46,941.26,58.35,85,30,25,7.2,,,,,,,,140,144.48999999999998,0.26999999999999996,0.8500589054300096
27,2013,1,3,9138.0,7360,1320349.62,2467.26,0.7315625,25.46,941.26,58.35,85,30,25,7.2,,,,,,,,140,144.49,0.27,0.8054278835631429
32,2013,2,3,1289.0,1302,186247.61,348.03,1.006153846,25.46,941.26,58.35,85,30,25,7.2,,,,,,,,140,144.48999999999998,0.26999999999999996,1.0100853374709078
34,2013,1,3,2065.0,1629,298371.85,557.55,0.8485,25.46,941.26,58.35,85,30,25,7.2,,,,,,,,140,144.48999999999998,0.26999999999999996,0.7888619854721549
37,2013,2,3,17308.0,18347,2500832.92,4673.16,1.061052632,25.46,941.26,58.35,85,30,25,7.2,,,,,,,,140,144.49,0.27,1.0600300439103305
39,2013,1,3,7034.0,7138,1016342.66,1899.18,0.992692308,25.46,941.26,58.35,85,30,25,7.2,,,,,,,,140,144.49,0.27,1.0147853284048904
42,2013,2,3,1644.0,1324,237541.56,443.88,0.87,25.46,941.26,58.35,85,30,25,7.2,,,,,,,,140,144.49,0.27,0.805352798053528
43,2013,1,3,1397.0,1124,201852.53,377.19,0.822941176,25.46,941.26,58.35,85,30,25,7.2,,,,,,,,140,144.49,0.27,0.8045812455261274
44,2013,1,3,2277.0,1986,329003.73,614.79,0.894137931,25.46,941.26,58.35,85,30,25,7.2,,,,,,,,140,144.48999999999998,0.26999999999999996,0.8722002635046113
45,2013,1,3,2768.0,2088,399948.32,747.36,0.783684211,25.46,941.26,58.35,85,30,25,7.2,,,,,,,,140,144.49,0.27,0.7543352601156069
48,2013,2,3,14030.0,19789,2027194.7,3788.1,1.416818182,25.46,941.26,58.35,85,30,25,7.2,,,,,,,,140,144.49,0.27,1.4104775481111904
51,2013,4,3,12106.0,23012,1749195.94,3268.62,1.910833333,25.46,941.26,58.35,85,30,25,7.2,,,,,,,,140,144.49,0.27,1.9008755988765902
53,2013,1,3,15503.0,14142,2240028.47,4185.81,0.918387097,25.46,941.26,58.35,85,30,25,7.2,,,,,,,,140,144.49,0.27,0.912210539895504
4,2013,2,4,2702.0,2441,390411.98,729.54,1.097272727,25.85,1643.6,63.2,70,35,20,6.5,,,,,,,,125,144.48999999999998,0.26999999999999996,0.9034048852701703
8,2013,2,4,45.0,16,6502.05,12.15,0.398,25.85,1643.6,63.2,70,35,20,6.5,,,,,,,,125,144.49,0.27,0.35555555555555557
9,2013,4,4,25.0,0,3612.25,6.75,0.0,25.85,1643.6,63.2,70,35,20,6.5,21.98,16.93,30.59,27.4098921723,94.84427180610001,5.97656212619,175.686645804,125,144.49,0.27,0.0
10,2013,2,4,17.0,9,2456.33,4.59,0.53,25.85,1643.6,63.2,70,35,20,6.5,,,,,,,,125,144.49,0.27,0.5294117647058824
10,2013,4,4,2849.0,846,411652.01,769.23,0.297307692,25.85,1643.6,63.2,70,35,20,6.5,,,,,,,,125,144.49,0.27,0.29694629694629693
11,2013,4,4,49.0,70,7080.01,13.23,1.736666667,25.85,1643.6,63.2,70,35,20,6.5,,,,,,,,125,144.49,0.27,1.4285714285714286
13,2013,4,4,6410.0,4629,926180.9,1730.7,0.723703704,25.85,1643.6,63.2,70,35,20,6.5,,,,,,,,125,144.49,0.27,0.7221528861154446
14,2013,4,4,1277.0,3393,184513.73,344.79,2.918333333,25.85,1643.6,63.2,70,35,20,6.5,,,,,,,,125,144.49,0.27,2.6570086139389195
15,2013,4,4,1802.0,1987,260370.98,486.54,1.166818182,25.85,1643.6,63.2,70,35,20,6.5,,,,,,,,125,144.49,0.27,1.102663706992231
18,2013,1,4,26.0,21,3756.74,7.02,0.81,25.85,1643.6,63.2,70,35,20,6.5,,,,,,,,125,144.48999999999998,0.26999999999999996,0.8076923076923077
19,2013,2,4,1366.0,359,197373.34,368.82,0.321428571,25.85,1643.6,63.2,70,35,20,6.5,,,,,,,,125,144.49,0.27,0.26281112737920936
20,2013,4,4,5153.0,3320,744556.97,1391.31,0.64173913,25.85,1643.6,63.2,70,35,20,6.5,,,,,,,,125,144.48999999999998,0.26999999999999996,0.6442848825926645
21,2013,1,4,221.0,0,31932.29,59.67,0.0,25.85,1643.6,63.2,70,35,20,6.5,78.4,46.86,39.99,24.9583758265,79.6398642063,6.7327775681699995,174.792797536,125,144.49,0.27,0.0
