crop,year,season,state,area,production,fertilizer,pesticide,yield,temperature,rainfall,humidity,N,P,K,pH,N_crop,P_crop,K_crop,temperature_crop,humidity_crop,pH_crop,rainfall_crop,NPK_sum,fertilizer_per_area,pesticide_per_area,yield_per_area
24,2017,1,18,5474.0,8786,861826.56,2080.12,1.67375,22.6,4613.17,86.06,54,15,34,5.7,77.76,48.44,19.79,22.3892039102,65.0922494467,6.2451897224,84.766987663,103,157.44,0.38,1.6050420168067228
24,2017,2,18,505.2,686,79538.688,191.976,1.3575,22.6,4613.17,86.06,54,15,34,5.7,77.76,48.44,19.79,22.3892039102,65.0922494467,6.2451897224,84.766987663,103,157.44,0.38,1.3578780680918447
32,2017,2,18,1208.8,1756,190313.472,459.344,1.4475,22.6,4613.17,86.06,54,15,34,5.7,,,,,,,,103,157.44000000000003,0.38,1.4526803441429517
34,2017,1,18,1193.8,1367,187951.872,453.644,1.155,22.6,4613.17,86.06,54,15,34,5.7,,,,,,,,103,157.44,0.38,1.1450829284637294
38,2017,1,18,58.0,313,9131.52,22.04,3.28,22.6,4613.17,86.06,54,15,34,5.7,,,,,,,,103,157.44,0.38,5.396551724137931
40,2017,1,18,23.0,8,3621.12,8.74,0.49,22.6,4613.17,86.06,54,15,34,5.7,,,,,,,,103,157.44,0.38,0.34782608695652173
40,2017,2,18,394.0,410,62031.36,149.72,1.563333333,22.6,4613.17,86.06,54,15,34,5.7,,,,,,,,103,157.44,0.38,1.0406091370558375
41,2017,2,18,487.0,998,76673.28,185.06,2.09,22.6,4613.17,86.06,54,15,34,5.7,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594,103,157.44,0.38,2.0492813141683777
44,2017,1,18,765.3,483,120488.832,290.814,0.67625,22.6,4613.17,86.06,54,15,34,5.7,,,,,,,,103,157.44,0.38000000000000006,0.631125049000392
46,2017,1,18,1008.3,1538,158746.752,383.154,1.3675,22.6,4613.17,86.06,54,15,34,5.7,,,,,,,,103,157.44000000000003,0.38,1.5253396806506
51,2017,1,18,338.5,281,53293.44,128.63,0.6725,22.6,4613.17,86.06,54,15,34,5.7,,,,,,,,103,157.44,0.38,0.8301329394387001
1,2017,1,19,3200.0,2920,503808.0,1216.0,0.91,18.47,1957.87,78.51,56,16,36,5.8,,,,,,,,108,157.44,0.38,0.9125
2,2017,1,19,700.0,710,110208.0,266.0,0.995454545,18.47,1957.87,78.51,56,16,36,5.8,,,,,,,,108,157.44,0.38,1.0142857142857142
4,2017,2,19,550.0,570,86592.0,209.0,1.033636364,18.47,1957.87,78.51,56,16,36,5.8,,,,,,,,108,157.44,0.38,1.0363636363636364
8,2017,1,19,350.0,240,55104.0,133.0,0.624444444,18.47,1957.87,78.51,56,16,36,5.8,,,,,,,,108,157.44,0.38,0.6857142857142857
11,2017,1,19,130.0,80,20467.2,49.4,0.615,18.47,1957.87,78.51,56,16,36,5.8,,,,,,,,108,157.44,0.38,0.6153846153846154
12,2017,1,19,540.0,790,85017.6,205.2,1.46,18.47,1957.87,78.51,56,16,36,5.8,,,,,,,,108,157.44,0.38,1.462962962962963
16,2017,2,19,780.0,660,122803.2,296.4,0.838181818,18.47,1957.87,78.51,56,16,36,5.8,,,,,,,,108,157.44,0.37999999999999995,0.8461538461538461
17,2017,1,19,970.0,1010,152716.8,368.6,1.031818182,18.47,1957.87,78.51,56,16,36,5.8,,,,,,,,108,157.44,0.38,1.041237113402062
19,2017,1,19,520.0,570,81868.8,197.6,1.064545455,18.47,1957.87,78.51,56,16,36,5.8,,,,,,,,108,157.44,0.38,1.0961538461538463
20,2017,1,19,270.0,260,42508.8,102.6,0.96,18.47,1957.87,78.51,56,16,36,5.8,,,,,,,,108,157.44,0.38,0.9629629629629629
21,2017,1,19,3080.0,5870,484915.2,1170.4,1.9025,18.47,1957.87,78.51,56,16,36,5.8,78.4,46.86,39.99,24.9583758265,79.6398642063,6.7327775681699995,174.792797536,108,157.44,0.38,1.905844155844156
23,2017,2,19,5840.0,4750,919449.6,2219.2,0.812727273,18.47,1957.87,78.51,56,16,36,5.8,,,,,,,,108,157.44,0.37999999999999995,0.8133561643835616
24,2017,2,19,5330.0,10560,839155.2,2025.4,1.981666667,18.47,1957.87,78.51,56,16,36,5.8,77.76,48.44,19.79,22.3892039102,65.0922494467,6.2451897224,84.766987663,108,157.44,0.38,1.9812382739212007
25,2017,2,19,2140.0,1760,336921.6,813.2,0.823333333,18.47,1957.87,78.51,56,16,36,5.8,,,,,,,,108,157.44,0.38,0.822429906542056
26,2017,1,19,1900.0,2100,299136.0,722.0,1.091818182,18.47,1957.87,78.51,56,16,36,5.8,,,,,,,,108,157.44,0.38,1.105263157894737
27,2017,1,19,480.0,510,75571.2,182.4,1.048888889,18.47,1957.87,78.51,56,16,36,5.8,,,,,,,,108,157.44,0.38,1.0625
32,2017,2,19,10730.0,13650,1689331.2,4077.4,1.276666667,18.47,1957.87,78.51,56,16,36,5.8,,,,,,,,108,157.44,0.38,1.272134203168686
33,2017,1,19,1260.0,1290,198374.4,478.8,1.022222222,18.47,1957.87,78.51,56,16,36,5.8,,,,,,,,108,157.44,0.38,1.0238095238095237
33,2017,2,19,440.0,450,69273.6,167.2,1.011818182,18.47,1957.87,78.51,56,16,36,5.8,,,,,,,,108,157.44000000000003,0.37999999999999995,1.0227272727272727
34,2017,1,19,10940.0,13350,1722393.6,4157.2,1.204,18.47,1957.87,78.51,56,16,36,5.8,,,,,,,,108,157.44,0.38,1.2202925045703839
37,2017,1,19,2330.0,3190,366835.2,885.4,1.366,18.47,1957.87,78.51,56,16,36,5.8,,,,,,,,108,157.44,0.38,1.3690987124463518
37,2017,2,19,7240.0,7980,1139865.6,2751.2,1.101818182,18.47,1957.87,78.51,56,16,36,5.8,,,,,,,,108,157.44000000000003,0.37999999999999995,1.1022099447513811
39,2017,1,19,340.0,330,53529.6,129.2,0.982857143,18.47,1957.87,78.51,56,16,36,5.8,,,,,,,,108,157.44,0.37999999999999995,0.9705882352941176
41,2017,2,19,5250.0,14850,826560.0,1995.0,2.826666667,18.47,1957.87,78.51,56,16,36,5.8,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594,108,157.44,0.38,2.8285714285714287
44,2017,1,19,3660.0,2230,576230.4,1390.8,0.607272727,18.47,1957.87,78.51,56,16,36,5.8,,,,,,,,108,157.44,0.38,0.6092896174863388
45,2017,1,19,8820.0,9960,1388620.8,3351.6,1.169,18.47,1957.87,78.51,56,16,36,5.8,,,,,,,,108,157.44,0.38,1.129251700680272
48,2017,1,19,350.0,310,55104.0,133.0,0.898333333,18.47,1957.87,78.51,56,16,36,5.8,,,,,,,,108,157.44,0.38,0.8857142857142857
48,2017,2,19,2270.0,1390,357388.8,862.6,0.614,18.47,1957.87,78.51,56,16,36,5.8,,,,,,,,108,157.44,0.38,0.6123348017621145
53,2017,2,19,830.0,680,130675.2,315.4,0.810909091,18.47,1957.87,78.51,56,16,36,5.8,,,,,,,,108,157.44,0.37999999999999995,0.8192771084337349
54,2017,2,19,3410.0,6260,536870.4,1295.8,1.834444444,18.47,1957.87,78.51,56,16,36,5.8,,,,,,,,108,157.44,0.38,1.8357771260997067
35,2017,1,19,2470.0,1490,388876.8,938.6,0.603333333,18.47,1957.87,78.51,56,16,36,5.8,,,,,,,,108,157.44,0.38,0.6032388663967612
1,2017,1,22,2600.0,2700,409344.0,988.0,1.045454545,24.11,1232.64,49.77,150,50,40,8.0,,,,,,,,240,157.44,0.38,1.0384615384615385
2,2017,1,22,1000.0,600,157440.0,380.0,0.65,24.11,1232.64,49.77,150,50,40,8.0,,,,,,,,240,157.44,0.38,0.6
4,2017,2,22,7700.0,29900,1212288.0,2926.0,3.723076923,24.11,1232.64,49.77,150,50,40,8.0,,,,,,,,240,157.44,0.38,3.883116883116883
16,2017,2,22,1700.0,2000,267648.0,646.0,1.298571429,24.11,1232.64,49.77,150,50,40,8.0,,,,,,,,240,157.44,0.38,1.1764705882352942
17,2017,1,22,1200.0,2300,188928.0,456.0,1.92,24.11,1232.64,49.77,150,50,40,8.0,,,,,,,,240,157.44,0.38,1.9166666666666667
25,2017,2,22,800.0,500,125952.0,304.0,0.75,24.11,1232.64,49.77,150,50,40,8.0,,,,,,,,240,157.44,0.38,0.625
27,2017,1,22,3500.0,3000,551040.0,1330.0,0.847,24.11,1232.64,49.77,150,50,40,8.0,,,,,,,,240,157.44,0.38,0.8571428571428571
37,2017,2,22,1900.0,1900,299136.0,722.0,1.24,24.11,1232.64,49.77,150,50,40,8.0,,,,,,,,240,157.44,0.38,1.0
44,2017,1,22,2700.0,900,425088.0,1026.0,0.292222222,24.11,1232.64,49.77,150,50,40,8.0,,,,,,,,240,157.44,0.38,0.3333333333333333
48,2017,2,22,6100.0,11600,960384.0,2318.0,1.89,24.11,1232.64,49.77,150,50,40,8.0,,,,,,,,240,157.44,0.38,1.901639344262295
53,2017,1,22,1600.0,900,251904.0,608.0,0.7375,24.11,1232.64,49.77,150,50,40,8.0,,,,,,,,240,157.44,0.38,0.5625
1,2017,2,25,338.0,244,53214.72,128.44,0.793636364,26.11,786.52,57.94,77,48,24,7.0,,,,,,,,149,157.44,0.38,0.7218934911242604
2,2017,1,25,944.0,998,148623.36,358.72,1.01,26.11,786.52,57.94,77,48,24,7.0,,,,,,,,149,157.44,0.38,1.0572033898305084
2,2017,2,25,7818.0,8261,1230865.92,2970.84,0.99,26.11,786.52,57.94,77,48,24,7.0,,,,,,,,149,157.44,0.38,1.0566641084676387
7,2017,1,25,1578.0,478,248440.32,599.64,0.2925,26.11,786.52,57.94,77,48,24,7.0,,,,,,,,149,157.44,0.38,0.302915082382763
8,2017,2,25,294.0,281,46287.36,111.72,0.92375,26.11,786.52,57.94,77,48,24,7.0,,,,,,,,149,157.44,0.38,0.95578231292517
10,2017,1,25,16.0,5,2519.04,6.08,0.6,26.11,786.52,57.94,77,48,24,7.0,,,,,,,,149,157.44,0.38,0.3125
10,2017,2,25,1204.0,997,189557.76,457.52,0.85625,26.11,786.52,57.94,77,48,24,7.0,,,,,,,,149,157.44,0.38,0.8280730897009967
12,2017,1,25,1524.0,1545,239938.56,579.12,0.985625,26.11,786.52,57.94,77,48,24,7.0,,,,,,,,149,157.44,0.38,1.013779527559055
12,2017,2,25,3985.0,5192,627398.4,1514.3,1.31173913,26.11,786.52,57.94,77,48,24,7.0,,,,,,,,149,157.44,0.38,1.3028858218318695
14,2017,2,25,189.0,265,29756.16,71.82,1.391666667,26.11,786.52,57.94,77,48,24,7.0,,,,,,,,149,157.44,0.37999999999999995,1.402116402116402
16,2017,1,25,1.0,1,157.44,0.38,1.0,26.11,786.52,57.94,77,48,24,7.0,,,,,,,,149,157.44,0.38,1.0
19,2017,1,25,237.0,0,37313.28,90.06,0.0,26.11,786.52,57.94,77,48,24,7.0,,,,,,,,149,157.44,0.38,0.0
19,2017,2,25,963.0,0,151614.72,365.94,0.0,26.11,786.52,57.94,77,48,24,7.0,,,,,,,,149,157.44,0.38,0.0
27,2017,2,25,6880.0,5723,1083187.2,2614.4,0.835416667,26.11,786.52,57.94,77,48,24,7.0,,,,,,,,149,157.44,0.38,0.8318313953488372
39,2017,1,25,1181.0,1355,185936.64,448.78,1.18,26.11,786.52,57.94,77,48,24,7.0,,,,,,,,149,157.44,0.38,1.1473327688399662
39,2017,2,25,274.0,300,43138.56,104.12,1.185,26.11,786.52,57.94,77,48,24,7.0,,,,,,,,149,157.44,0.38,1.094890510948905
42,2017,2,25,3862.0,2189,608033.28,1467.56,0.60625,26.11,786.52,57.94,77,48,24,7.0,,,,,,,,149,157.44,0.38,0.5668047643707923
44,2017,1,25,1072.0,252,168775.68,407.36,0.217857143,26.11,786.52,57.94,77,48,24,7.0,,,,,,,,149,157.44,0.38,0.23507462686567165
45,2017,1,25,288.0,382,45342.72,109.44,1.33,26.11,786.52,57.94,77,48,24,7.0,,,,,,,,149,157.44,0.38,1.3263888888888888
48,2017,1,25,411.0,871,64707.84,156.18,1.98,26.11,786.52,57.94,77,48,24,7.0,,,,,,,,149,157.44,0.38,2.119221411192214
48,2017,2,25,3242.0,6924,510420.48,1231.96,2.028888889,26.11,786.52,57.94,77,48,24,7.0,,,,,,,,149,157.44,0.38,2.13571869216533
51,2017,1,25,651.0,1871,102493.44,247.38,3.32,26.11,786.52,57.94,77,48,24,7.0,,,,,,,,149,157.44,0.38,2.8740399385560678
51,2017,2,25,3460.0,10646,544742.4,1314.8,3.88,26.11,786.52,57.94,77,48,24,7.0,,,,,,,,149,157.44,0.38,3.076878612716763
53,2017,2,25,6298.0,5537,991557.12,2393.24,0.899130435,26.11,786.52,57.94,77,48,24,7.0,,,,,,,,149,157.44,0.37999999999999995,0.8791679898380438
54,2017,1,25,2.0,2,314.88,0.76,1.0,26.11,786.52,57.94,77,48,24,7.0,,,,,,,,149,157.44,0.38,1.0
54,2017,2,25,4156.0,5771,654320.64,1579.28,1.429,26.11,786.52,57.94,77,48,24,7.0,,,,,,,,149,157.44,0.38,1.3885948026948989
1,2017,1,26,5590.0,4128,880089.6,2124.2,0.73625,25.07,4813.23,81.62,62,20,35,5.9,,,,,,,,117,157.44,0.37999999999999995,0.7384615384615385
11,2017,1,26,805.0,1160,126739.2,305.9,1.405,25.07,4813.23,81.62,62,20,35,5.9,,,,,,,,117,157.44,0.37999999999999995,1.4409937888198758
12,2017,1,26,4419.0,3188,695727.36,1679.22,0.72375,25.07,4813.23,81.62,62,20,35,5.9,,,,,,,,117,157.44,0.38,0.7214301878252999
16,2017,2,26,235.0,186,36998.4,89.3,0.8025,25.07,4813.23,81.62,62,20,35,5.9,,,,,,,,117,157.44,0.38,0.7914893617021277
17,2017,1,26,1121.0,1343,176490.24,425.98,1.165,25.07,4813.23,81.62,62,20,35,5.9,,,,,,,,117,157.44,0.38,1.1980374665477251
17,2017,2,26,1148.0,1413,180741.12,436.24,1.21,25.07,4813.23,81.62,62,20,35,5.9,,,,,,,,117,157.44,0.38,1.230836236933798
20,2017,1,26,857.0,702,134926.08,325.66,0.82125,25.07,4813.23,81.62,62,20,35,5.9,,,,,,,,117,157.44,0.38,0.8191365227537923
23,2017,2,26,120.0,84,18892.8,45.6,0.7,25.07,4813.23,81.62,62,20,35,5.9,,,,,,,,117,157.44,0.38,0.7
24,2017,2,26,2140.0,3336,336921.6,813.2,1.55,25.07,4813.23,81.62,62,20,35,5.9,77.76,48.44,19.79,22.3892039102,65.0922494467,6.2451897224,84.766987663,117,157.44,0.38,1.5588785046728972
25,2017,2,26,2892.0,2071,455316.48,1098.96,0.70875,25.07,4813.23,81.62,62,20,35,5.9,,,,,,,,117,157.44,0.38,0.7161134163208852
27,2017,1,26,2473.0,1348,389349.12,939.74,0.545,25.07,4813.23,81.62,62,20,35,5.9,,,,,,,,117,157.44,0.38,0.545086938940558
27,2017,2,26,2320.0,1450,365260.8,881.6,0.62375,25.07,4813.23,81.62,62,20,35,5.9,,,,,,,,117,157.44,0.38,0.625
32,2017,2,26,393.0,373,61873.92,149.34,0.954285714,25.07,4813.23,81.62,62,20,35,5.9,,,,,,,,117,157.44,0.38,0.9491094147582697
34,2017,1,26,88.0,84,13854.72,33.44,0.974,25.07,4813.23,81.62,62,20,35,5.9,,,,,,,,117,157.44,0.37999999999999995,0.9545454545454546
37,2017,2,26,3474.0,3057,546946.56,1320.12,0.8725,25.07,4813.23,81.62,62,20,35,5.9,,,,,,,,117,157.44000000000003,0.37999999999999995,0.8799654576856649
40,2017,2,26,7795.0,6467,1227244.8,2962.1,0.82625,25.07,4813.23,81.62,62,20,35,5.9,,,,,,,,117,157.44,0.38,0.8296343810134702
44,2017,1,26,7035.0,4151,1107590.4,2673.3,0.59625,25.07,4813.23,81.62,62,20,35,5.9,,,,,,,,117,157.44,0.38,0.5900497512437811
45,2017,1,26,493.0,386,77617.92,187.34,0.78375,25.07,4813.23,81.62,62,20,35,5.9,,,,,,,,117,157.44,0.38,0.7829614604462475
46,2017,1,26,238.0,166,37470.72,90.44,0.67625,25.07,4813.23,81.62,62,20,35,5.9,,,,,,,,117,157.44,0.38,0.6974789915966386
46,2017,2,26,259.0,198,40776.96,98.42,0.74625,25.07,4813.23,81.62,62,20,35,5.9,,,,,,,,117,157.44,0.38,0.7644787644787645
53,2017,1,26,2868.0,1682,451537.92,1089.84,0.58125,25.07,4813.23,81.62,62,20,35,5.9,,,,,,,,117,157.44,0.37999999999999995,0.5864714086471409
53,2017,2,26,2482.0,1765,390766.08,943.16,0.70125,25.07,4813.23,81.62,62,20,35,5.9,,,,,,,,117,157.44,0.38,0.7111200644641418
54,2017,2,26,195.0,396,30700.8,74.1,2.025,25.07,4813.23,81.62,62,20,35,5.9,,,,,,,,117,157.44,0.37999999999999995,2.0307692307692307
10,2017,2,27,6790.0,3541,1069017.6,2580.2,0.531230769,26.23,1128.51,51.6,120,45,35,7.6,,,,,,,,200,157.44000000000003,0.37999999999999995,0.5215022091310751
11,2017,1,27,4150.0,1534,653376.0,1577.0,0.355555556,26.23,1128.51,51.6,120,45,35,7.6,,,,,,,,200,157.44,0.38,0.3696385542168675
15,2017,1,27,877.0,4167,138074.88,333.26,4.802,26.23,1128.51,51.6,120,45,35,7.6,,,,,,,,200,157.44,0.38,4.751425313568985
18,2017,1,27,2077.0,1487,327002.88,789.26,0.723529412,26.23,1128.51,51.6,120,45,35,7.6,,,,,,,,200,157.44,0.38,0.7159364467982667
43,2017,1,27,2116.0,408,333143.04,804.08,0.182413793,26.23,1128.51,51.6,120,45,35,7.6,,,,,,,,200,157.44,0.38,0.19281663516068054
45,2017,1,27,9264.0,6021,1458524.16,3520.32,0.647037037,26.23,1128.51,51.6,120,45,35,7.6,,,,,,,,200,157.44,0.38,0.6499352331606217
45,2017,3,27,42.0,37,6612.48,15.96,0.94,26.23,1128.51,51.6,120,45,35,7.6,,,,,,,,200,157.44,0.38,0.8809523809523809
48,2017,3,27,2093.0,3018,329521.92,795.34,1.450952381,26.23,1128.51,51.6,120,45,35,7.6,,,,,,,,200,157.44,0.38,1.4419493549928333
51,2017,3,27,929.0,2650,146261.76,353.02,2.893333333,26.23,1128.51,51.6,120,45,35,7.6,,,,,,,,200,157.44,0.38,2.852529601722282
52,2017,2,27,1201.0,1537,189085.44,456.38,1.248518519,26.23,1128.51,51.6,120,45,35,7.6,,,,,,,,200,157.44,0.38,1.279766860949209
1,2017,1,28,3459.0,3322,544584.96,1314.42,0.818888889,18.31,1394.79,57.95,80,24,38,6.4,,,,,,,,142,157.44,0.38,0.9603931772188494
16,2017,2,28,530.0,440,83443.2,201.4,0.733333333,18.31,1394.79,57.95,80,24,38,6.4,,,,,,,,142,157.44,0.38,0.8301886792452831
17,2017,1,28,805.0,1109,126739.2,305.9,1.30875,18.31,1394.79,57.95,80,24,38,6.4,,,,,,,,142,157.44,0.37999999999999995,1.377639751552795
19,2017,1,28,12728.0,10555,2003896.32,4836.64,0.923636364,18.31,1394.79,57.95,80,24,38,6.4,,,,,,,,142,157.44,0.38,0.8292740414833438
24,2017,3,28,66.0,96,10391.04,25.08,1.415,18.31,1394.79,57.95,80,24,38,6.4,77.76,48.44,19.79,22.3892039102,65.0922494467,6.2451897224,84.766987663,142,157.44000000000003,0.37999999999999995,1.4545454545454546
25,2017,2,28,9500.0,6582,1495680.0,3610.0,0.657692308,18.31,1394.79,57.95,80,24,38,6.4,,,,,,,,142,157.44,0.38,0.6928421052631579
27,2017,1,28,15.0,8,2361.6,5.7,0.533333333,18.31,1394.79,57.95,80,24,38,6.4,,,,,,,,142,157.44,0.38,0.5333333333333333
27,2017,3,28,6.0,4,944.64,2.28,0.67,18.31,1394.79,57.95,80,24,38,6.4,,,,,,,,142,157.44,0.37999999999999995,0.6666666666666666
28,2017,1,28,9.0,5,1416.96,3.42,0.535,18.31,1394.79,57.95,80,24,38,6.4,,,,,,,,142,157.44,0.38,0.5555555555555556
32,2017,2,28,27.0,22,4250.88,10.26,0.8975,18.31,1394.79,57.95,80,24,38,6.4,,,,,,,,142,157.44,0.38,0.8148148148148148
33,2017,1,28,581.0,315,91472.64,220.78,0.571666667,18.31,1394.79,57.95,80,24,38,6.4,,,,,,,,142,157.44,0.38,0.5421686746987951
33,2017,2,28,786.0,591,123747.84,298.68,0.81375,18.31,1394.79,57.95,80,24,38,6.4,,,,,,,,142,157.44,0.38,0.7519083969465649
34,2017,1,28,11774.0,12623,1853698.56,4474.12,0.996363636,18.31,1394.79,57.95,80,24,38,6.4,,,,,,,,142,157.44,0.38,1.0721080346526244
37,2017,2,28,4348.0,4095,684549.12,1652.24,0.766923077,18.31,1394.79,57.95,80,24,38,6.4,,,,,,,,142,157.44,0.38,0.9418123275068997
44,2017,1,28,1888.0,563,297246.72,717.44,0.236666667,18.31,1394.79,57.95,80,24,38,6.4,,,,,,,,142,157.44,0.38,0.2981991525423729
46,2017,1,28,10537.0,12759,1658945.28,4004.06,0.925833333,18.31,1394.79,57.95,80,24,38,6.4,,,,,,,,142,157.44,0.38,1.2108759608996869
51,2017,4,28,5.0,10,787.2,1.9,2.0,18.31,1394.79,57.95,80,24,38,6.4,,,,,,,,142,157.44,0.38,2.0
52,2017,4,28,800.0,1804,125952.0,304.0,2.174545455,18.31,1394.79,57.95,80,24,38,6.4,,,,,,,,142,157.44,0.38,2.255
53,2017,1,28,12884.0,9838,2028456.96,4895.92,0.919230769,18.31,1394.79,57.95,80,24,38,6.4,,,,,,,,142,157.44,0.38,0.7635827382800373
53,2017,3,28,97.0,66,15271.68,36.86,0.696666667,18.31,1394.79,57.95,80,24,38,6.4,,,,,,,,142,157.44,0.38,0.6804123711340206
35,2017,1,28,34.0,24,5352.96,12.92,0.72,18.31,1394.79,57.95,80,24,38,6.4,,,,,,,,142,157.44,0.38,0.7058823529411765
35,2017,2,28,333.0,168,52427.52,126.54,0.71,18.31,1394.79,57.95,80,24,38,6.4,,,,,,,,142,157.44,0.38,0.5045045045045045
1,2017,2,29,3843.0,5794,605041.92,1460.34,1.64,26.01,1962.37,75.2,85,40,45,6.2,,,,,,,,170,157.44,0.38,1.5076762945615405
2,2017,1,29,30.0,12,4723.2,11.4,0.4,26.01,1962.37,75.2,85,40,45,6.2,,,,,,,,170,157.44,0.38,0.4
4,2017,2,29,428.0,607,67384.32,162.64,1.38,26.01,1962.37,75.2,85,40,45,6.2,,,,,,,,170,157.44000000000003,0.37999999999999995,1.4182242990654206
11,2017,1,29,176.0,866,27709.44,66.88,4.92,26.01,1962.37,75.2,85,40,45,6.2,,,,,,,,170,157.44,0.37999999999999995,4.920454545454546
17,2017,0,29,1798.0,2334,283077.12,683.24,1.51,26.01,1962.37,75.2,85,40,45,6.2,,,,,,,,170,157.44,0.38,1.2981090100111234
17,2017,2,29,10955.0,22997,1724755.2,4162.9,1.914,26.01,1962.37,75.2,85,40,45,6.2,,,,,,,,170,157.44,0.37999999999999995,2.099224098585121
19,2017,2,29,1319.0,752,207663.36,501.22,0.595454545,26.01,1962.37,75.2,85,40,45,6.2,,,,,,,,170,157.44,0.38,0.5701288855193328
20,2017,0,29,6.0,3,944.64,2.28,0.5,26.01,1962.37,75.2,85,40,45,6.2,,,,,,,,170,157.44,0.37999999999999995,0.5
23,2017,2,29,4905.0,1018,772243.2,1863.9,0.216470588,26.01,1962.37,75.2,85,40,45,6.2,,,,,,,,170,157.44,0.38,0.2075433231396534
27,2017,1,29,2813.0,2185,442878.72,1068.94,0.829,26.01,1962.37,75.2,85,40,45,6.2,,,,,,,,170,157.44,0.38,0.776750799857803
27,2017,2,29,1658.0,1465,261035.52,630.04,0.771111111,26.01,1962.37,75.2,85,40,45,6.2,,,,,,,,170,157.44,0.38,0.8835946924004825
29,2017,1,29,3230.0,1998,508531.2,1227.4,0.644285714,26.01,1962.37,75.2,85,40,45,6.2,,,,,,,,170,157.44,0.38,0.6185758513931888
32,2017,2,29,543.0,384,85489.92,206.34,0.81,26.01,1962.37,75.2,85,40,45,6.2,,,,,,,,170,157.44,0.38,0.7071823204419889
34,2017,1,29,7822.0,6327,1231495.68,2972.36,0.66,26.01,1962.37,75.2,85,40,45,6.2,,,,,,,,170,157.44,0.38,0.808872411148044
39,2017,0,29,3379.0,3368,531989.76,1284.02,0.82,26.01,1962.37,75.2,85,40,45,6.2,,,,,,,,170,157.44,0.38,0.9967445989937851
42,2017,1,29,101.0,99,15901.44,38.38,0.8825,26.01,1962.37,75.2,85,40,45,6.2,,,,,,,,170,157.44,0.38,0.9801980198019802
44,2017,0,29,813.0,662,127998.72,308.94,0.828333333,26.01,1962.37,75.2,85,40,45,6.2,,,,,,,,170,157.44,0.38,0.8142681426814268
44,2017,5,29,1276.0,872,200893.44,484.88,0.765555556,26.01,1962.37,75.2,85,40,45,6.2,,,,,,,,170,157.44,0.38,0.6833855799373041
45,2017,0,29,633.0,443,99659.52,240.54,0.693333333,26.01,1962.37,75.2,85,40,45,6.2,,,,,,,,170,157.44,0.38,0.6998420221169036
45,2017,2,29,1267.0,1024,199476.48,481.46,1.105,26.01,1962.37,75.2,85,40,45,6.2,,,,,,,,170,157.44,0.38,0.8082083662194159
46,2017,1,29,398.0,380,62661.12,151.24,0.883333333,26.01,1962.37,75.2,85,40,45,6.2,,,,,,,,170,157.44,0.38,0.9547738693467337
48,2017,1,29,7382.0,9055,1162222.08,2805.16,1.27,26.01,1962.37,75.2,85,40,45,6.2,,,,,,,,170,157.44,0.38,1.2266323489569222
53,2017,2,29,10454.0,9583,1645877.76,3972.52,0.733076923,26.01,1962.37,75.2,85,40,45,6.2,,,,,,,,170,157.44,0.38,0.9166826095274536
1,2018,1,1,816.0,705,132355.2,285.6,0.848125,22.43,2160.98,79.54,55,15,35,5.5,,,,,,,,105,162.20000000000002,0.35000000000000003,0.8639705882352942
13,2018,4,1,3630.0,10346,588786.0,1270.5,2.795,22.43,2160.98,79.54,55,15,35,5.5,,,,,,,,105,162.2,0.35,2.850137741046832
17,2018,1,1,921.0,903,149386.2,322.35,1.265,22.43,2160.98,79.54,55,15,35,5.5,,,,,,,,105,162.20000000000002,0.35000000000000003,0.9804560260586319
25,2018,2,1,453.0,352,73476.6,158.55,0.869166667,22.43,2160.98,79.54,55,15,35,5.5,,,,,,,,105,162.20000000000002,0.35000000000000003,0.7770419426048565
27,2018,1,1,1313.0,1339,212968.6,459.55,1.09,22.43,2160.98,79.54,55,15,35,5.5,,,,,,,,105,162.20000000000002,0.35000000000000003,1.0198019801980198
32,2018,2,1,1268.0,815,205669.6,443.8,0.746875,22.43,2160.98,79.54,55,15,35,5.5,,,,,,,,105,162.20000000000002,0.35000000000000003,0.6427444794952681
34,2018,1,1,2496.0,2321,404851.2,873.6,0.951818182,22.43,2160.98,79.54,55,15,35,5.5,,,,,,,,105,162.20000000000002,0.35000000000000003,0.9298878205128205
37,2018,1,1,672.0,680,108998.4,235.2,1.021904762,22.43,2160.98,79.54,55,15,35,5.5,,,,,,,,105,162.2,0.35,1.0119047619047619
37,2018,2,1,3690.0,5775,598518.0,1291.5,1.735714286,22.43,2160.98,79.54,55,15,35,5.5,,,,,,,,105,162.2,0.35,1.565040650406504
44,2018,1,1,2053.0,1831,332996.6,718.55,0.874444444,22.43,2160.98,79.54,55,15,35,5.5,,,,,,,,105,162.2,0.35,0.8918655625913298
46,2018,1,1,3132.0,4438,508010.4,1096.2,1.495714286,22.43,2160.98,79.54,55,15,35,5.5,,,,,,,,105,162.20000000000002,0.35000000000000003,1.41698595146871
48,2018,1,1,573.0,468,92940.6,200.55,0.851818182,22.43,2160.98,79.54,55,15,35,5.5,,,,,,,,105,162.20000000000002,0.35000000000000003,0.8167539267015707
52,2018,4,1,820.0,3731,133004.0,287.0,4.379090909,22.43,2160.98,79.54,55,15,35,5.5,,,,,,,,105,162.2,0.35,4.55
